"employee_id","type_id","phone_number"
"39426","4","217-408-0794"
"39427","1","262-776-4480"
"39428","1","219-230-8250"
"39429","1","218-420-5265"
"39430","4","219-913-3967"
"39431","4","240-946-0738"
"39432","4","228-915-5057"
"39433","4","210-981-7154"
"39434","4","385-800-8168"
"11734","4","307-382-2800"
"39435","1","307-382-2800"
"39436","4","702-278-4475"
"39437","1","319-981-2993"
"39438","4","423-564-4687"
"39439","4","212-736-5080"
"39440","1","217-625-4042"
"39441","4","262-484-3443"
"39442","4","303-427-7312"
"39443","4","480-886-4492"
"39444","4","262-690-3798"
"39445","1","210-880-1670"
"39446","4","252-434-2333"
"39447","1","236-432-0451"
"39448","4","210-632-6281"
"39449","1","218-283-3338"
"39450","1","206-656-8538"
"39451","1","319-802-4868"
"39452","4","480-433-6531"
"39453","4","239-433-6610"
"39454","4","319-489-7218"
"39455","4","228-848-2161"
"39456","4","205-802-2088"
"39457","1","210-694-2151"
"39458","4","316-452-2161"
"39459","1","308-646-9241"
"37002","1","304-372-2989"
"39460","1","304-372-2989"
"39461","1","503-756-3124"
"39462","4","262-493-9654"
"39463","1","262-700-5524"
"39464","4","217-201-1773"
"39465","4","212-233-5195"
"39466","4","228-481-8489"
"39467","4","239-235-2923"
"39468","1","203-972-3481"
"39469","4","217-364-6526"
"39470","4","210-912-9954"
"39471","1","406-204-5852"
"39472","1","212-294-5650"
"39473","4","423-815-7782"
"39474","1","219-608-7839"
"39475","1","803-983-1227"
"39476","4","479-599-8321"
"39477","1","252-273-2128"
"39478","1","218-213-8431"
"39479","1","216-475-8458"
"39480","1","212-647-4032"
"39481","4","218-255-5226"
"39482","4","205-699-0521"
"39483","4","231-307-9463"
"39484","4","316-420-7822"
"39485","1","405-699-5241"
"39486","4","423-561-5396"
"39487","1","339-729-8655"
"39488","4","212-526-7231"
"39489","4","218-470-2838"
"39490","1","216-319-6847"
"39491","4","480-421-2948"
"39492","4","239-598-2297"
"39493","4","907-357-1180"
"39494","4","218-820-1163"
"39495","1","302-683-1755"
"39496","4","219-596-5559"
"39497","1","252-675-5930"
"32719","4","212-435-7131"
"39498","1","212-435-7131"
"39499","1","229-542-6991"
"39500","1","207-501-2057"
"39501","4","209-963-5255"
"39502","4","701-258-6043"
"39503","4","208-250-3070"
"39504","1","217-422-9329"
"39505","4","701-386-9816"
"39506","4","210-716-7044"
"39507","1","209-869-2286"
"39508","1","205-974-3729"
"39509","1","803-427-8301"
"39510","1","209-503-9578"
"39511","4","217-579-9821"
"39512","4","209-788-4501"
"39513","4","319-398-9333"
"39514","1","339-308-9809"
"39515","1","201-780-3228"
"39516","4","210-586-3223"
"39517","1","216-890-6802"
"39518","1","240-443-3869"
"11162","1","270-915-9260"
"39519","1","270-915-9260"
"39520","1","209-244-7278"
"39521","1","210-912-8714"
"39522","4","212-248-0390"
"39523","4","212-955-7179"
"39524","4","605-261-6548"
"39525","4","308-494-5579"
"3573","4","701-984-0505"
"39526","4","701-984-0505"
"39527","4","479-994-8741"
"39528","4","236-264-3417"
"39529","1","205-293-0403"
"39530","1","210-640-7847"
"39531","1","229-250-8204"
"39532","1","231-702-2767"
"39533","4","239-891-8694"
"39534","1","808-229-8549"
"39535","4","209-767-2326"
"39536","1","219-250-1980"
"39537","1","216-995-8460"
"39538","4","210-488-1245"
"39539","4","206-915-0365"
"21104","1","239-710-0940"
"39540","4","239-710-0940"
"39541","4","314-636-0211"
"42132","1","314-636-0211"
"39542","4","203-380-7066"
"39543","1","215-588-4077"
"39544","1","218-207-2030"
"39545","1","229-770-6951"
"39546","4","702-294-9645"
"39547","1","228-804-7722"
"39548","1","385-991-0132"
"39549","1","209-880-4190"
"39550","1","217-942-5115"
"39551","4","210-409-8057"
"39552","1","236-637-2629"
"39553","1","252-572-9935"
"39554","4","209-361-2110"
"39555","1","385-871-4341"
"39556","4","385-246-9403"
"29617","4","423-678-4696"
"39557","4","423-678-4696"
"39558","4","319-316-1762"
"39559","1","215-485-8329"
"39560","1","304-343-2840"
"39561","4","218-454-1478"
"39562","4","406-693-7702"
"39563","4","217-369-4282"
"39564","4","212-779-7819"
"39565","1","205-282-5789"
"39566","1","231-506-6066"
"39567","1","216-868-8955"
"39568","1","270-628-1725"
"39569","1","262-669-5639"
"39570","1","210-893-5485"
"39571","1","907-951-1608"
"39572","1","423-493-4440"
"39573","1","215-646-1534"
"29385","4","239-416-7092"
"39574","1","239-416-7092"
"39575","4","209-839-5036"
"39576","4","231-983-4479"
"39577","4","202-764-1980"
"39578","1","701-745-2315"
"39579","4","270-703-4838"
"39580","4","505-983-9894"
"39581","4","209-359-7718"
"22210","1","701-539-9843"
"39582","1","701-539-9843"
"39583","1","216-775-3008"
"39584","1","262-617-5563"
"39585","1","216-280-6375"
"39586","1","319-238-6238"
"39587","4","217-846-1771"
"39588","1","480-885-1834"
"39589","1","218-732-6427"
"39590","1","480-255-8099"
"39591","1","401-935-5855"
"39592","4","228-910-1561"
"39593","1","231-544-8849"
"39594","4","229-425-4529"
"39595","4","210-485-2486"
"39596","1","503-641-0094"
"39597","4","218-472-7120"
"39598","1","210-971-5937"
"39599","1","239-613-6730"
"39600","4","252-652-4752"
"39601","1","236-972-5432"
"39602","1","229-999-0927"
"39603","4","405-647-8401"
"22308","4","236-574-0814"
"39604","1","236-574-0814"
"39605","1","605-376-0193"
"39606","1","212-997-3422"
"39607","1","231-974-0518"
"39608","4","218-495-5416"
"39609","1","503-892-9245"
"39610","4","215-554-6117"
"39611","4","225-265-1400"
"5563","4","480-868-2504"
"39612","1","480-868-2504"
"39613","1","215-357-2162"
"39614","4","217-287-4209"
"39615","1","209-817-1867"
"39616","1","307-571-8522"
"39617","1","304-428-1011"
"39618","1","480-637-5392"
"39619","1","225-854-5240"
"39620","4","319-509-2419"
"39621","1","319-292-0363"
"39622","1","319-369-9861"
"39623","4","212-522-7339"
"39624","4","215-809-5636"
"39625","1","218-957-7289"
"39626","1","231-476-0314"
"39627","1","252-294-6485"
"39628","1","236-325-2122"
"39629","4","236-459-1360"
"39630","1","385-472-1943"
"39631","4","217-566-3499"
"9428","1","219-437-8319"
"39632","1","219-437-8319"
"39633","4","231-258-4645"
"39634","1","207-599-2445"
"39635","4","209-462-1699"
"39636","1","209-246-3174"
"39637","4","225-337-1715"
"20385","1","217-523-2015"
"39638","4","217-523-2015"
"39639","4","401-228-6905"
"39640","1","505-782-8132"
"39641","4","231-308-9639"
"39642","1","319-934-3348"
"39643","4","215-236-7440"
"39644","1","210-898-7139"
"39645","1","217-404-7990"
"39646","1","208-550-1641"
"39647","4","210-885-4124"
"39648","1","228-374-6640"
"39649","4","215-686-8836"
"38883","1","339-845-5661"
"39650","4","339-845-5661"
"39651","1","219-902-7394"
"39652","1","218-255-4383"
"39653","4","208-567-6009"
"39654","4","212-823-4591"
"39655","1","212-317-0545"
"39656","1","423-554-0038"
"39657","4","406-787-5146"
"39658","4","479-677-6511"
"39659","4","215-367-8492"
"39660","1","201-200-6828"
"39661","1","205-345-8789"
"39662","1","423-558-5837"
"39663","1","803-962-8777"
"47850","4","803-962-8777"
"39664","1","205-259-5418"
"39665","1","385-460-0727"
"39666","4","303-943-9482"
"39667","4","270-834-1439"
"39668","1","252-421-8972"
"39669","4","240-379-7246"
"39670","1","304-734-6861"
"39671","4","210-242-9014"
"39672","4","339-299-3155"
"39673","1","217-772-7138"
"39674","4","209-759-9887"
"39675","1","225-769-6545"
"39676","4","201-933-6129"
"39677","1","210-335-1692"
"39678","1","262-869-2976"
"39679","1","206-423-1569"
"39680","1","240-788-8559"
"39681","1","228-488-4696"
"39682","4","209-841-3040"
"39683","1","216-537-4125"
"39684","1","205-453-3610"
"39685","1","319-278-2439"
"39686","1","236-377-9493"
"39687","4","239-570-6752"
"39688","4","303-242-6945"
"39689","4","231-375-3711"
"39690","1","479-804-4251"
"39691","4","603-905-4490"
"39692","4","212-695-6728"
"40139","4","212-695-6728"
"39693","4","210-574-9799"
"39694","4","215-975-1727"
"39695","1","236-249-4878"
"39696","4","385-777-3624"
"39697","4","239-297-4495"
"39698","4","803-965-8833"
"39699","4","210-237-7954"
"39700","1","215-377-0797"
"39701","1","212-389-4087"
"39702","1","252-577-4987"
"39703","4","207-426-6257"
"39704","4","215-708-3910"
"39705","4","423-721-7362"
"39706","1","216-538-2101"
"39707","4","252-599-4828"
"39708","4","228-512-1127"
"39709","1","225-288-5612"
"39710","1","216-900-4588"
"39711","4","240-665-1205"
"39712","4","217-551-3113"
"39713","4","503-826-1298"
"39714","1","262-593-7606"
"39715","4","209-654-8018"
"39716","4","231-330-1490"
"24675","4","210-446-6130"
"39717","4","210-446-6130"
"39718","4","210-658-1230"
"926","4","209-400-1791"
"39719","4","209-400-1791"
"39720","1","212-365-5561"
"39721","1","236-405-2564"
"39722","4","217-859-7127"
"39723","1","239-800-2420"
"39724","1","316-218-7476"
"39725","1","229-216-6733"
"39726","4","202-740-2060"
"39727","1","203-930-7287"
"39728","1","212-495-5240"
"39729","1","225-615-7270"
"39730","1","209-971-5284"
"39731","1","205-390-6277"
"39732","1","803-928-9363"
"39733","1","803-567-5308"
"39734","4","216-545-8557"
"39735","4","308-305-1771"
"39736","1","406-273-2852"
"39737","1","212-559-4479"
"39738","1","316-782-6138"
"39739","4","210-726-8652"
"39740","1","218-213-1214"
"39741","4","319-503-0917"
"39742","1","210-226-4784"
"39743","1","316-729-4304"
"39744","4","206-653-2458"
"39745","4","215-638-3253"
"39746","4","304-546-3752"
"39747","1","319-612-8607"
"39748","4","385-526-7090"
"16932","4","210-527-2621"
"39749","4","210-527-2621"
"39750","4","217-736-4801"
"39751","4","210-203-3948"
"39752","4","219-988-8120"
"39753","4","701-757-2654"
"39754","4","505-315-2189"
"39755","4","236-851-5207"
"39756","4","423-421-1056"
"39757","1","209-342-9483"
"39758","4","215-528-2673"
"39759","4","210-232-9766"
"39760","4","205-431-3903"
"39761","1","803-519-1745"
"39762","1","307-343-5511"
"39763","1","316-946-7511"
"39764","4","216-850-7171"
"39765","1","406-652-0569"
"39766","4","217-555-2462"
"39767","1","216-319-0823"
"39768","1","209-235-3868"
"39769","4","503-427-9587"
"39770","1","216-683-7781"
"39771","1","479-701-4584"
"39772","1","239-367-9500"
"39773","1","308-859-4936"
"39774","4","270-971-8228"
"39775","1","218-466-6177"
"39776","4","219-253-2077"
"39777","1","270-384-5246"
"39778","1","209-588-3062"
"39779","1","215-617-5487"
"39780","4","239-524-2106"
"39781","4","808-966-1651"
"41358","4","808-966-1651"
"39782","1","308-228-4038"
"39783","4","209-977-4894"
"39784","1","304-638-2594"
"39785","4","270-793-7782"
"39786","4","217-254-6653"
"39787","4","252-992-7072"
"39788","4","210-890-1713"
"15088","4","216-897-8515"
"39789","4","216-897-8515"
"39790","1","503-839-3126"
"39791","4","316-660-5301"
"44823","4","316-660-5301"
"39792","4","405-594-7813"
"39793","1","270-662-7861"
"39794","1","319-289-0974"
"39795","4","319-550-7414"
"39796","4","228-743-1090"
"39797","1","603-983-0956"
"39798","1","210-820-4923"
"39799","4","239-286-6264"
"39800","1","210-367-2519"
"39801","1","339-897-6900"
"39802","1","206-375-2201"
"39803","4","206-718-7202"
"39804","1","216-722-5577"
"39805","1","229-364-7295"
"39806","4","314-823-2534"
"39807","1","231-418-8080"
"39808","1","480-486-6240"
"39809","1","215-772-6243"
"39810","1","218-355-8147"
"24284","1","252-786-9249"
"39811","1","252-786-9249"
"39812","4","802-365-2986"
"39813","4","209-732-0346"
"39814","1","210-489-3769"
"39815","1","210-346-3561"
"39816","4","212-389-6790"
"39817","4","219-279-8704"
"39818","4","231-568-6625"
"13069","4","207-546-6366"
"39819","4","207-546-6366"
"39820","1","423-814-1131"
"39821","1","217-376-2920"
"39822","1","803-958-6443"
"39823","4","209-960-5518"
"39824","4","218-419-1982"
"39825","1","314-408-7095"
"39826","1","702-654-5448"
"39827","1","209-988-1367"
"39828","1","605-210-7822"
"39829","1","339-987-7831"
"39830","1","239-372-8367"
"39831","4","218-652-6765"
"39832","4","262-516-9627"
"39833","1","423-349-4229"
"39834","1","209-255-2427"
"39835","1","314-403-7063"
"39836","4","208-493-0874"
"39837","1","225-955-7890"
"39838","4","212-671-7354"
"39839","1","229-212-0115"
"39840","1","215-820-7538"
"39841","1","304-893-2918"
"39842","1","308-553-8494"
"29689","1","217-862-3181"
"39843","1","217-862-3181"
"39844","4","252-280-4318"
"39845","4","240-759-7380"
"39846","4","218-912-8479"
"39847","1","423-483-5144"
"39848","4","240-735-9598"
"39849","4","215-459-4546"
"39850","4","236-721-1449"
"39851","4","210-317-1312"
"39852","1","270-873-7961"
"39853","4","308-447-3826"
"39854","1","210-877-8222"
"39855","1","217-943-8129"
"47169","1","217-943-8129"
"14547","4","339-354-1476"
"39856","4","339-354-1476"
"39857","4","229-662-2917"
"39858","1","206-604-2121"
"39859","1","209-964-4542"
"39860","1","803-763-4712"
"39861","4","262-370-2014"
"39862","1","225-848-8963"
"39863","1","208-208-1996"
"39864","4","210-809-4742"
"39865","1","239-664-3811"
"39866","1","304-381-7071"
"39867","4","206-230-4435"
"39868","1","228-229-1134"
"39869","4","405-358-3504"
"39870","4","209-401-7265"
"35635","4","802-507-8306"
"39871","1","802-507-8306"
"39872","1","215-380-5959"
"39873","1","236-394-8788"
"39874","1","231-931-2866"
"39875","4","203-544-2554"
"39876","1","229-449-3789"
"39877","1","239-538-9859"
"39878","1","209-616-9691"
"39879","1","304-268-8622"
"39880","4","231-745-1692"
"39881","1","206-481-9413"
"39882","4","205-530-6064"
"39883","4","215-933-0460"
"39884","1","319-902-9238"
"39885","4","229-638-2645"
"39886","1","304-370-2803"
"39887","4","231-818-4508"
"39888","1","216-880-8500"
"39889","4","314-252-7248"
"39890","1","252-859-3230"
"39891","4","229-626-9715"
"39892","1","218-465-4047"
"39893","1","479-787-3420"
"39894","4","270-542-3164"
"39895","1","210-586-7525"
"39896","4","231-766-2948"
"39897","1","239-235-3854"
"39898","1","210-694-0926"
"39899","1","262-251-1884"
"39900","1","603-717-4775"
"39901","4","217-712-3748"
"39902","4","209-810-7335"
"39903","4","304-300-9236"
"35367","1","236-979-1598"
"39904","1","236-979-1598"
"39905","1","206-459-0796"
"39906","4","231-313-5713"
"39907","4","209-637-8527"
"39908","1","205-735-7986"
"39909","1","802-441-5192"
"39910","1","270-851-1880"
"32366","4","210-789-1204"
"39911","1","210-789-1204"
"39912","4","212-997-1012"
"39913","1","314-851-9633"
"39914","1","505-995-4156"
"39915","1","216-810-1209"
"39916","4","215-699-0244"
"12656","4","206-704-9314"
"39917","1","206-704-9314"
"39918","1","239-644-3361"
"39919","1","262-979-4989"
"39920","1","217-200-7752"
"39921","1","423-540-1931"
"39922","4","219-519-2816"
"39923","1","215-800-1490"
"39924","4","209-785-8107"
"39925","1","231-527-7677"
"39926","4","304-767-8340"
"39927","1","231-800-2157"
"39928","4","216-864-8381"
"39929","4","240-255-9249"
"39930","1","210-861-8255"
"39931","1","212-434-0934"
"39932","4","215-773-8143"
"39933","4","701-839-1844"
"39934","4","217-698-3381"
"39935","1","314-380-4268"
"39936","1","203-569-9462"
"39937","4","212-622-3153"
"39938","1","270-701-7037"
"39939","4","304-541-1103"
"39940","4","216-839-6911"
"39941","4","239-569-3375"
"39942","1","212-616-5045"
"39943","4","212-346-2885"
"39944","1","209-492-7558"
"39945","4","215-970-5204"
"39946","4","210-515-5724"
"39947","1","316-948-3560"
"39948","1","229-663-0975"
"39949","1","479-543-3835"
"39950","1","212-297-9895"
"39951","4","210-527-9571"
"39952","1","217-212-9229"
"39953","1","270-928-6964"
"39954","1","218-484-0879"
"39955","4","216-785-9866"
"39956","1","304-323-6895"
"39957","4","303-691-4786"
"39958","1","240-522-4494"
"39959","4","480-950-5889"
"39960","1","316-206-1041"
"39961","4","480-623-9996"
"39962","4","236-984-9062"
"39963","4","262-778-1586"
"7264","4","210-396-1237"
"39964","4","210-396-1237"
"39965","1","217-741-7790"
"39966","4","209-467-5403"
"39967","4","803-745-3401"
"39968","1","314-553-9553"
"39969","1","262-884-5863"
"39970","1","240-693-6838"
"39971","1","207-956-0280"
"39972","4","262-961-0562"
"39973","1","236-920-4410"
"39974","4","385-810-9186"
"39975","4","212-639-3669"
"39976","1","802-930-1331"
"39977","1","319-538-6127"
"39978","4","215-691-0769"
"39979","4","209-248-7512"
"39980","4","808-995-1432"
"39981","1","218-956-6208"
"39982","4","219-631-2406"
"39983","1","229-460-8255"
"39984","4","423-816-2935"
"39985","1","210-515-2350"
"39986","4","262-654-7417"
"39987","4","236-381-4844"
"39988","4","701-678-0410"
"39989","4","405-879-4747"
"39990","4","229-807-1624"
"39991","1","209-237-8723"
"39992","4","240-590-0928"
"39077","4","423-741-6095"
"39993","1","423-741-6095"
"39994","4","209-861-3345"
"39995","4","339-383-3839"
"39996","4","206-287-4058"
"39997","4","210-516-1589"
"39998","1","209-215-3403"
"39999","4","212-697-6635"
"40000","1","802-428-1872"
"40001","4","239-245-8924"
"40002","1","505-791-5115"
"40003","4","252-983-6058"
"40004","1","314-200-8939"
"40005","1","316-694-8296"
"40006","1","210-735-4305"
"40007","1","405-869-3554"
"40008","4","270-710-2331"
"40009","1","316-555-2401"
"40010","1","385-721-9290"
"40011","4","212-509-3066"
"40012","1","215-895-1616"
"40013","4","231-443-6432"
"40014","1","231-345-0894"
"40015","1","503-681-1041"
"40016","4","702-314-8865"
"40017","1","219-900-8087"
"40018","4","216-229-2433"
"40019","1","216-588-6423"
"40020","1","206-851-8650"
"40021","1","252-591-7559"
"40022","1","218-821-9730"
"40023","1","405-960-0660"
"40024","4","503-216-8040"
"43412","1","503-216-8040"
"40025","4","225-307-7545"
"40026","4","212-594-1105"
"40027","4","228-850-7693"
"40028","4","316-545-6605"
"40029","4","206-865-3239"
"40030","4","319-944-7378"
"40031","4","215-836-3972"
"40032","1","240-897-6416"
"40033","4","216-405-2337"
"40034","1","216-394-1870"
"40035","4","206-721-8438"
"40036","1","210-256-2043"
"40037","1","225-693-5035"
"1546","4","505-390-0400"
"40038","1","505-390-0400"
"40039","4","215-935-2540"
"40040","1","212-733-0557"
"40041","1","308-221-4027"
"40042","1","206-606-1289"
"40043","4","236-831-0222"
"40044","4","208-362-1527"
"40045","4","231-404-4508"
"29681","4","240-838-5357"
"40046","4","240-838-5357"
"40047","1","385-487-7927"
"40048","1","302-403-7023"
"40049","4","231-584-4176"
"40050","1","236-909-5925"
"40051","4","215-307-4604"
"40052","4","423-241-1618"
"40053","1","239-326-3223"
"40054","4","503-366-8813"
"40055","1","252-819-1697"
"40056","1","339-986-2380"
"40057","1","702-322-4346"
